lon,lat,Date
1.9602514740612653,41.26417591463378,2024-11-10
1.9603708361977887,41.26417699261886,2024-11-10
1.9604901983407976,41.26417807048021,2024-11-10
1.96060956049029,41.264179148217856,2024-11-10
1.9614450957182368,41.26418668891708,2024-11-10
1.961564457919577,41.264187765664936,2024-11-10
1.9545235357644195,41.26403396263226,2024-11-10
1.9560752378583133,41.26404804394615,2024-11-10
1.956194599603447,41.26404912625808,2024-11-10
1.956313961355091,41.264050208446314,2024-11-10
1.9564333231132462,41.264051290510814,2024-11-10
1.9565526848779102,41.26405237245158,2024-11-10
1.9566720466490837,41.26405345426864,2024-11-10
1.9567914084267646,41.26405453596198,2024-11-10
1.9569107702109534,41.2640556175316,2024-11-10
1.9570301320016488,41.264056698977484,2024-11-10
1.9571494937988494,41.26405778029966,2024-11-10
1.9572688556025553,41.26405886149811,2024-11-10
1.957388217412766,41.264059942572835,2024-11-10
1.9575075792294794,41.264061023523844,2024-11-10
1.9576269410526963,41.264062104351126,2024-11-10
1.9577463028824151,41.26406318505469,2024-11-10
1.9581043884105769,41.26406642642306,2024-11-10
1.9582237502662967,41.264067506631726,2024-11-10
1.9583431121285146,41.26406858671669,2024-11-10
1.9584624739972305,41.26406966667792,2024-11-10
1.9585818358724432,41.264070746515436,2024-11-10
1.958701197754152,41.26407182622923,2024-11-10
1.959298007260113,41.264077222942355,2024-11-10
1.9594173691807828,41.26407830191381,2024-11-10
1.9595367311079441,41.26407938076155,2024-11-10
1.9596560930415954,41.26408045948557,2024-11-10
1.9597754549817359,41.26408153808587,2024-11-10
1.9598948169283654,41.26408261656243,2024-11-10
1.9600141788814827,41.264083694915286,2024-11-10
1.9601335408410872,41.26408477314442,2024-11-10
1.9607303507363933,41.264090162434236,2024-11-10
1.960849712734905,41.26409123992103,2024-11-10
1.9609690747398996,41.26409231728412,2024-11-10
1.9610884367513748,41.264093394523464,2024-11-10
1.9612077987693315,41.2640944716391,2024-11-10
1.9613271607937668,41.264095548631,2024-11-10
1.961685246905946,41.264098778864394,2024-11-10
1.9618046089562935,41.264099855361415,2024-11-10
1.9619239710131173,41.26410093173472,2024-11-10
1.9620433330764164,41.26410200798429,2024-11-10
1.96216269514619,41.26410308411015,2024-11-10
1.9622820572224378,41.264104160112275,2024-11-10
1.9628788677007554,41.26410953826711,2024-11-10
